,Date,Open,Close,Change
565,2012-09-24,29.51,30.66,0.03897
566,2012-09-25,28.620001000000002,27.66,-0.033543
567,2012-09-26,27.66,27.540001,-0.004338
568,2012-09-27,27.82,28.49,0.024083
569,2012-09-28,28.73,29.280001000000002,0.019144
570,2012-10-01,29.5,29.16,-0.011525
571,2012-10-02,29.280001000000002,29.799999,0.017759
572,2012-10-03,29.75,29.299999,-0.015126
573,2012-10-04,30.0,29.4,-0.02
574,2012-10-05,29.700001,28.889999,-0.027273
575,2012-10-08,28.860001,29.25,0.013513
576,2012-10-09,29.120001000000002,28.370001000000002,-0.025755
577,2012-10-10,28.389999,28.4,0.000352
578,2012-10-11,28.940001000000002,28.32,-0.021424
579,2012-10-12,28.32,27.639999,-0.024011
580,2012-10-15,28.02,27.33,-0.024625
581,2012-10-16,27.67,28.059998999999998,0.014095
582,2012-10-17,28.25,28.82,0.020177
583,2012-10-18,28.99,28.040001,-0.03277
584,2012-10-19,27.83,27.74,-0.003234
585,2012-10-22,27.99,27.85,-0.005002
586,2012-10-23,27.379998999999998,28.389999,0.036888
587,2012-10-24,28.52,27.42,-0.038569
588,2012-10-25,27.799999,27.52,-0.010072
589,2012-10-26,27.530001000000002,27.379998999999998,-0.005449
590,2012-10-31,27.700001,28.129998999999998,0.015523
591,2012-11-01,28.25,29.25,0.035398
592,2012-11-02,29.27,28.92,-0.011958
593,2012-11-05,29.799999,31.5,0.057047
594,2012-11-06,30.610001,31.15,0.017641
595,2012-11-07,31.0,31.540001,0.017419
596,2012-11-08,31.01,31.309998999999998,0.009674
597,2012-11-09,30.6,30.32,-0.00915
598,2012-11-12,30.290001,31.07,0.025751
599,2012-11-13,31.290001,31.610001,0.010227
600,2012-11-14,31.959999,31.379998999999998,-0.018148
601,2012-11-15,31.299999,30.82,-0.015335
602,2012-11-16,31.15,31.84,0.022151
603,2012-11-19,32.07,32.919998,0.026504
604,2012-11-20,32.799999,33.0,0.006098
605,2012-11-21,32.610001000000004,32.470001,-0.004293
606,2012-11-23,32.599998,32.130001,-0.014417
607,2012-11-26,32.099998,32.27,0.005296
608,2012-11-27,32.130001,32.150002,0.000623
609,2012-11-28,32.0,33.23,0.038437
610,2012-11-29,33.439999,33.689999,0.007476
611,2012-11-30,33.630001,33.82,0.00565
612,2012-12-03,33.889998999999996,34.619999,0.02154
613,2012-12-04,34.080002,33.900002,-0.005282
614,2012-12-05,33.82,33.709998999999996,-0.003253
615,2012-12-06,33.82,33.900002,0.002366
616,2012-12-07,34.299999,34.169998,-0.00379
617,2012-12-10,34.43,34.57,0.004066
618,2012-12-11,34.599998,35.279999,0.019653
619,2012-12-12,35.209998999999996,35.259997999999996,0.00142
620,2012-12-13,35.259997999999996,33.610001000000004,-0.046795
621,2012-12-14,33.779999,33.810001,0.000888
622,2012-12-17,33.77,34.400002,0.018656
623,2012-12-18,34.259997999999996,34.59,0.009632
624,2012-12-19,34.75,34.610001000000004,-0.004029
625,2012-12-20,34.509997999999996,34.43,-0.002318
626,2012-12-21,33.939999,34.0,0.001768
627,2012-12-24,33.639998999999996,34.279999,0.019025
628,2012-12-26,33.959998999999996,33.59,-0.010895
629,2012-12-27,33.5,33.689999,0.005672
630,2012-12-28,33.380001,33.220001,-0.004793
631,2012-12-31,33.0,33.869999,0.026364
632,2013-01-02,35.0,35.360001000000004,0.010286
633,2013-01-03,35.18,34.77,-0.011654
634,2013-01-04,34.799999,34.400002,-0.011494
635,2013-01-07,34.799999,34.34,-0.013218
636,2013-01-08,34.5,33.68,-0.023768
637,2013-01-09,34.009997999999996,33.639998999999996,-0.010879
638,2013-01-10,33.869999,33.529999,-0.010038
639,2013-01-11,34.040001000000004,32.91,-0.033196
640,2013-01-14,33.080002,33.259997999999996,0.005441
641,2013-01-15,33.110001000000004,33.900002,0.02386
642,2013-01-16,33.849998,34.099998,0.007386
643,2013-01-17,34.16,34.380001,0.00644
644,2013-01-18,34.740002000000004,34.52,-0.006333
645,2013-01-22,34.560001,35.189999,0.018229
646,2013-01-23,35.02,36.0,0.027984
647,2013-01-24,36.0,36.990002000000004,0.0275
648,2013-01-25,37.0,36.98,-0.000541
649,2013-01-28,36.860001000000004,38.029999,0.031742
650,2013-01-29,38.099998,37.950001,-0.003937
651,2013-01-30,37.849998,37.52,-0.008719
652,2013-01-31,37.869999,37.509997999999996,-0.009506
653,2013-02-01,38.169998,38.299999,0.003406
654,2013-02-04,38.400002,37.740002000000004,-0.017187
655,2013-02-05,38.0,38.130001,0.003421
656,2013-02-06,38.18,39.169998,0.02593
657,2013-02-07,39.189999,39.48,0.0074
658,2013-02-08,39.450001,39.240002000000004,-0.005323
659,2013-02-11,37.98,38.419998,0.011585
660,2013-02-12,38.450001,37.889998999999996,-0.014564
661,2013-02-13,38.299999,38.450001,0.003917
662,2013-02-14,38.639998999999996,38.27,-0.009576
663,2013-02-15,38.5,37.040001000000004,-0.037922
664,2013-02-19,37.360001000000004,39.279999,0.051392
665,2013-02-20,39.299999,38.540001000000004,-0.019338
666,2013-02-21,36.490002000000004,35.16,-0.036448
667,2013-02-22,35.720001,36.110001000000004,0.010918
668,2013-02-25,36.150002,34.380001,-0.048963
669,2013-02-26,34.459998999999996,34.43,-0.000871
670,2013-02-27,34.41,35.099998,0.020052
671,2013-02-28,35.889998999999996,34.830002,-0.029535
672,2013-03-01,35.0,34.650002,-0.01
673,2013-03-04,34.77,35.580002,0.023296
674,2013-03-05,36.0,36.650002,0.018056
675,2013-03-06,37.009997999999996,37.689999,0.018373
676,2013-03-07,37.73,38.23,0.013252
677,2013-03-08,38.060001,38.470001,0.010772
678,2013-03-11,38.869999,39.099998,0.005917
679,2013-03-12,38.900002,39.119999,0.005655
680,2013-03-13,39.0,38.98,-0.000513
681,2013-03-14,38.900002,36.849998,-0.052699
682,2013-03-15,36.639998999999996,35.290001000000004,-0.036845
683,2013-03-18,35.299999,35.150002,-0.004249
684,2013-03-19,35.25,35.080002,-0.004823
685,2013-03-20,35.259997999999996,35.950001,0.019569
686,2013-03-21,35.950001,36.009997999999996,0.001669
687,2013-03-22,36.200001,36.619999,0.011602
688,2013-03-25,37.099998,37.529999,0.01159
689,2013-03-26,37.98,37.860001000000004,-0.00316
690,2013-03-27,37.939999,38.16,0.005799
691,2013-03-28,38.23,37.889998999999996,-0.008894
692,2013-04-01,42.360001000000004,43.93,0.037063
693,2013-04-02,43.599998,44.34,0.016973
694,2013-04-03,43.099998,41.099998,-0.046404
695,2013-04-04,41.110001000000004,42.009997999999996,0.021892
696,2013-04-05,42.0,41.369999,-0.015
697,2013-04-08,41.970001,41.830002,-0.003336
698,2013-04-09,41.799999,40.5,-0.0311
699,2013-04-10,40.700001,41.860001000000004,0.028501
700,2013-04-11,42.060001,43.59,0.036377
701,2013-04-12,43.25,43.75,0.011561
702,2013-04-15,43.5,43.299999,-0.004598
703,2013-04-16,44.189999,45.59,0.031681
704,2013-04-17,45.5,45.450001,-0.001099
705,2013-04-18,45.98,46.970001,0.021531
706,2013-04-19,47.459998999999996,47.830002,0.007796
707,2013-04-22,48.599998,50.189999,0.032716
708,2013-04-23,51.0,51.009997999999996,0.000196
709,2013-04-24,50.900002,50.43,-0.009234
710,2013-04-25,50.5,52.0,0.029703
711,2013-04-26,53.130001,51.200001,-0.036326
712,2013-04-29,51.759997999999996,54.939999,0.061437
713,2013-04-30,56.0,53.990002000000004,-0.035893
714,2013-05-01,55.990002000000004,53.279999,-0.048402
715,2013-05-02,53.849998,54.110001000000004,0.004828
716,2013-05-03,56.470001,54.549999,-0.034
717,2013-05-06,56.389998999999996,59.5,0.055152
718,2013-05-07,62.0,55.509997999999996,-0.104677
719,2013-05-08,57.5,55.790001000000004,-0.029739
720,2013-05-09,70.120003,69.400002,-0.010268
721,2013-05-10,69.650002,76.760002,0.102082
722,2013-05-13,80.989998,87.800003,0.084085
723,2013-05-14,94.220001,83.239998,-0.116536
724,2013-05-15,81.800003,84.839996,0.037164
725,2013-05-16,94.699997,92.25,-0.025871
726,2013-05-17,92.5,91.5,-0.010811
727,2013-05-20,91.120003,89.940002,-0.01295
728,2013-05-21,88.5,87.589996,-0.010283
729,2013-05-22,86.370003,87.239998,0.010073
730,2013-05-23,84.809998,92.730003,0.093385
731,2013-05-24,92.599998,97.08000200000001,0.04838
732,2013-05-28,101.550003,110.33000200000001,0.08646
733,2013-05-29,113.550003,104.629997,-0.078556
734,2013-05-30,102.459999,104.949997,0.024302
735,2013-05-31,106.260002,97.760002,-0.079992
736,2013-06-03,97.620003,92.589996,-0.051526
737,2013-06-04,92.75,94.839996,0.022534
738,2013-06-05,93.660004,95.370003,0.018258
739,2013-06-06,95.25,97.349998,0.022047
740,2013-06-07,98.0,102.040001,0.041224
741,2013-06-10,98.93,100.050003,0.011321
742,2013-06-11,98.18,94.470001,-0.037788
743,2013-06-12,96.800003,97.730003,0.009607
744,2013-06-13,99.0,98.18,-0.008283
745,2013-06-14,100.0,100.300003,0.003
746,2013-06-17,103.599998,102.199997,-0.013514
747,2013-06-18,101.75,103.389999,0.016118
748,2013-06-19,102.059998,104.68,0.025671
749,2013-06-20,104.650002,100.650002,-0.038223
750,2013-06-21,103.699997,99.550003,-0.040019
751,2013-06-24,96.5,101.489998,0.05171
752,2013-06-25,103.099998,102.400002,-0.006789
753,2013-06-26,103.800003,105.720001,0.018497
754,2013-06-27,106.75,109.25,0.023419
755,2013-06-28,108.57,107.360001,-0.011145
756,2013-07-01,109.360001,117.18,0.071507
757,2013-07-02,118.25,117.82,-0.003636
758,2013-07-03,118.0,115.239998,-0.02339
759,2013-07-05,118.32,120.089996,0.014959
760,2013-07-08,121.370003,121.610001,0.001977
761,2013-07-09,124.639999,123.449997,-0.009548
762,2013-07-10,123.190002,122.269997,-0.007468
763,2013-07-11,124.879997,125.610001,0.005846
764,2013-07-12,125.5,129.899994,0.03506
765,2013-07-15,133.029999,127.260002,-0.043374
766,2013-07-16,126.279999,109.050003,-0.136443
767,2013-07-17,106.519997,120.25,0.128896
768,2013-07-18,120.970001,119.029999,-0.016037
769,2013-07-19,118.5,119.68,0.009958
770,2013-07-22,119.889999,122.43,0.021186
771,2013-07-23,124.0,122.739998,-0.010161
772,2013-07-24,124.470001,121.699997,-0.022254
773,2013-07-25,120.400002,124.07,0.030482
774,2013-07-26,128.139999,129.389999,0.009755
775,2013-07-29,129.320007,134.619995,0.040984
776,2013-07-30,134.800003,131.740005,-0.0227
777,2013-07-31,132.570007,134.279999,0.012899
778,2013-08-01,135.0,135.550003,0.004074
779,2013-08-02,134.58999599999999,138.0,0.025336
780,2013-08-05,140.009995,144.679993,0.033355
781,2013-08-06,144.75,142.149994,-0.017962
782,2013-08-07,141.889999,134.229996,-0.053986
783,2013-08-08,154.350006,153.479996,-0.005637
784,2013-08-09,152.399994,153.0,0.003937
785,2013-08-12,149.429993,147.380005,-0.013719
786,2013-08-13,149.5,145.429993,-0.027224
787,2013-08-14,142.720001,139.360001,-0.023543
788,2013-08-15,136.429993,139.669998,0.023748
789,2013-08-16,141.630005,142.0,0.002612
790,2013-08-19,143.429993,144.899994,0.010249
791,2013-08-20,148.649994,149.580002,0.006256
792,2013-08-21,150.0,147.860001,-0.014267
793,2013-08-22,149.220001,157.100006,0.052808
794,2013-08-23,157.0,161.83999599999999,0.030828
795,2013-08-26,165.149994,164.220001,-0.005631
796,2013-08-27,162.300003,167.009995,0.02902
797,2013-08-28,169.059998,166.449997,-0.015438
798,2013-08-29,164.220001,166.059998,0.011204
799,2013-08-30,166.369995,169.0,0.015808
800,2013-09-03,173.399994,168.940002,-0.025721
801,2013-09-04,169.770004,170.619995,0.005007
802,2013-09-05,170.100006,169.929993,-0.000999
803,2013-09-06,168.570007,166.970001,-0.009492
804,2013-09-09,163.119995,160.699997,-0.014836
805,2013-09-10,161.449997,166.369995,0.030474
806,2013-09-11,166.41000400000001,163.520004,-0.017367
807,2013-09-12,164.0,164.929993,0.005671
808,2013-09-13,162.770004,165.53999299999998,0.017018
809,2013-09-16,168.0,166.580002,-0.008452
810,2013-09-17,165.080002,166.229996,0.006966
811,2013-09-18,167.070007,166.220001,-0.005088
812,2013-09-19,170.800003,177.919998,0.041686
813,2013-09-20,178.899994,183.389999,0.025098
814,2013-09-23,184.479996,181.110001,-0.018268
815,2013-09-24,179.139999,182.330002,0.017807
816,2013-09-25,183.559998,185.240005,0.009152
817,2013-09-26,186.699997,188.639999,0.010391
818,2013-09-27,187.520004,190.899994,0.018025
819,2013-09-30,189.0,193.369995,0.023122
820,2013-10-01,193.96000700000002,193.0,-0.00495
821,2013-10-02,188.58999599999999,180.949997,-0.040511
822,2013-10-03,175.050003,173.309998,-0.00994
823,2013-10-04,176.399994,180.979996,0.025964
824,2013-10-07,182.46000700000002,183.070007,0.003343
825,2013-10-08,184.399994,174.729996,-0.05244
826,2013-10-09,174.729996,168.779999,-0.034053
827,2013-10-10,173.08999599999999,172.929993,-0.000924
828,2013-10-11,172.75,178.699997,0.034443
829,2013-10-14,175.0,179.720001,0.026971
830,2013-10-15,185.279999,183.940002,-0.007232
831,2013-10-16,184.899994,183.559998,-0.007247
832,2013-10-17,183.53999299999998,182.800003,-0.004032
833,2013-10-18,184.149994,183.399994,-0.004073
834,2013-10-21,183.279999,172.600006,-0.058271
835,2013-10-22,170.5,171.53999299999998,0.0061
836,2013-10-23,168.91000400000001,164.5,-0.026109
837,2013-10-24,165.0,173.149994,0.049394
838,2013-10-25,174.21000700000002,169.66000400000001,-0.026118
839,2013-10-28,170.179993,162.860001,-0.043013
840,2013-10-29,162.759995,164.470001,0.010506
841,2013-10-30,164.630005,159.220001,-0.032862
842,2013-10-31,155.669998,159.940002,0.02743
843,2013-11-01,163.0,162.169998,-0.005092
844,2013-11-04,165.0,175.199997,0.061818
845,2013-11-05,180.0,176.809998,-0.017722
846,2013-11-06,154.809998,151.16000400000001,-0.023577
847,2013-11-07,144.190002,139.770004,-0.030654
848,2013-11-08,136.479996,137.949997,0.010771
849,2013-11-11,141.0,144.699997,0.026241
850,2013-11-12,144.690002,137.800003,-0.047619
851,2013-11-13,140.83999599999999,138.699997,-0.015195
852,2013-11-14,138.919998,137.600006,-0.009502
853,2013-11-15,136.850006,135.449997,-0.01023
854,2013-11-18,135.270004,121.58000200000001,-0.101205
855,2013-11-19,119.43,126.089996,0.055765
856,2013-11-20,126.08000200000001,121.110001,-0.039419
857,2013-11-21,122.889999,122.099998,-0.006429
858,2013-11-22,121.58000200000001,121.379997,-0.001645
859,2013-11-25,124.5,120.839996,-0.029398
860,2013-11-26,119.379997,120.5,0.009382
861,2013-11-27,121.309998,126.940002,0.04641
862,2013-11-29,129.770004,127.279999,-0.019188
863,2013-12-02,126.349998,124.16999799999999,-0.017254
864,2013-12-03,132.679993,144.699997,0.090594
865,2013-12-04,144.320007,138.949997,-0.037209
866,2013-12-05,140.149994,140.479996,0.002355
867,2013-12-06,141.509995,137.360001,-0.029327
868,2013-12-09,137.0,141.600006,0.033577
869,2013-12-10,140.050003,142.190002,0.01528
870,2013-12-11,141.880005,139.649994,-0.015718
871,2013-12-12,139.699997,147.470001,0.055619
872,2013-12-13,148.050003,147.649994,-0.002702
873,2013-12-16,148.479996,147.940002,-0.003637
874,2013-12-17,147.580002,152.46000700000002,0.033067
875,2013-12-18,152.240005,147.979996,-0.027982
876,2013-12-19,146.899994,140.720001,-0.042069
877,2013-12-20,141.580002,143.240005,0.011725
878,2013-12-23,144.850006,143.550003,-0.008975
879,2013-12-24,150.0,151.41000400000001,0.0094
880,2013-12-26,155.03999299999998,155.5,0.002967
881,2013-12-27,155.300003,151.119995,-0.026916
882,2013-12-30,151.119995,152.440002,0.008735
883,2013-12-31,152.320007,150.429993,-0.012408
884,2014-01-02,149.800003,150.100006,0.002003
885,2014-01-03,150.0,149.559998,-0.002933
886,2014-01-06,150.0,147.0,-0.02
887,2014-01-07,147.619995,149.360001,0.011787
888,2014-01-08,148.850006,151.279999,0.016325
889,2014-01-09,152.5,147.529999,-0.03259
890,2014-01-10,148.46000700000002,145.720001,-0.018456
891,2014-01-13,145.779999,139.33999599999999,-0.044176
892,2014-01-14,140.5,161.270004,0.147829
893,2014-01-15,168.449997,164.130005,-0.025646
894,2014-01-16,162.5,170.970001,0.052123
895,2014-01-17,170.190002,170.009995,-0.001058
896,2014-01-21,171.240005,176.679993,0.031768
897,2014-01-22,177.809998,178.559998,0.004218
898,2014-01-23,177.229996,181.5,0.024093
899,2014-01-24,177.850006,174.600006,-0.018274
900,2014-01-27,175.16000400000001,169.619995,-0.031628
901,2014-01-28,171.5,178.380005,0.040117
902,2014-01-29,175.300003,175.229996,-0.000399
903,2014-01-30,178.0,182.83999599999999,0.027191
904,2014-01-31,178.850006,181.41000400000001,0.014314
905,2014-02-03,182.889999,177.110001,-0.031604
906,2014-02-04,180.699997,178.729996,-0.010902
907,2014-02-05,178.300003,174.419998,-0.021761
908,2014-02-06,176.300003,178.380005,0.011798
909,2014-02-07,181.009995,186.529999,0.030496
910,2014-02-10,189.33999599999999,196.559998,0.038132
911,2014-02-11,198.970001,196.619995,-0.011811
912,2014-02-12,195.779999,195.320007,-0.00235
913,2014-02-13,193.33999599999999,199.630005,0.032533
914,2014-02-14,198.100006,198.229996,0.000656
915,2014-02-18,205.240005,203.699997,-0.007503
916,2014-02-19,203.699997,193.639999,-0.049386
917,2014-02-20,215.00999500000003,209.97000099999997,-0.023441
918,2014-02-21,211.63999900000002,209.600006,-0.009639
919,2014-02-24,208.759995,217.649994,0.042585
920,2014-02-25,230.0,248.0,0.078261
921,2014-02-26,258.579987,253.0,-0.021579
922,2014-02-27,261.25,252.539993,-0.03334
923,2014-02-28,249.649994,244.809998,-0.019387
924,2014-03-03,237.25999500000003,250.559998,0.056057
925,2014-03-04,258.480011,254.83999599999999,-0.014082
926,2014-03-05,256.72000099999997,252.66000400000001,-0.015815
927,2014-03-06,254.13999900000002,252.940002,-0.004722
928,2014-03-07,252.940002,246.210007,-0.026607
929,2014-03-10,242.69999700000002,238.83999599999999,-0.015904
930,2014-03-11,236.5,234.41000400000001,-0.008837
931,2014-03-12,231.5,241.49000499999997,0.043153
932,2014-03-13,243.789993,237.789993,-0.024611
933,2014-03-14,235.289993,230.97000099999997,-0.01836
934,2014-03-17,234.94999700000002,233.979996,-0.004129
935,2014-03-18,236.94999700000002,240.039993,0.013041
936,2014-03-19,241.38999900000002,235.83999599999999,-0.022992
937,2014-03-20,236.16000400000001,234.91000400000001,-0.005293
938,2014-03-21,236.020004,228.88999900000002,-0.030209
939,2014-03-24,229.75,220.169998,-0.041698
940,2014-03-25,224.13999900000002,220.440002,-0.016508
941,2014-03-26,221.94999700000002,212.960007,-0.040505
942,2014-03-27,212.36999500000002,207.320007,-0.023779
943,2014-03-28,212.80000299999998,212.36999500000002,-0.002021
944,2014-03-31,216.5,208.449997,-0.037182
945,2014-04-01,209.020004,216.97000099999997,0.038035
946,2014-04-02,220.0,230.289993,0.046773
947,2014-04-03,230.30000299999998,225.399994,-0.021277
948,2014-04-04,226.00999500000003,212.229996,-0.060971
949,2014-04-07,205.809998,207.520004,0.008309
950,2014-04-08,210.05000299999998,215.460007,0.025756
951,2014-04-09,216.75999500000003,216.92999300000002,0.000784
952,2014-04-10,216.82000699999998,204.190002,-0.058251
953,2014-04-11,200.610001,203.779999,0.015802
954,2014-04-14,207.600006,198.08999599999999,-0.045809
955,2014-04-15,199.08999599999999,193.91000400000001,-0.026018
956,2014-04-16,197.0,199.110001,0.010711
957,2014-04-17,199.610001,198.119995,-0.007465
958,2014-04-21,197.080002,204.380005,0.037041
959,2014-04-22,206.360001,218.63999900000002,0.059508
960,2014-04-23,216.330002,207.990005,-0.038552
961,2014-04-24,210.809998,207.860001,-0.013994
962,2014-04-25,202.0,199.850006,-0.010644
963,2014-04-28,200.0,198.509995,-0.00745
964,2014-04-29,198.21000700000002,206.919998,0.043943
965,2014-04-30,203.600006,207.889999,0.021071
966,2014-05-01,207.080002,207.729996,0.003139
967,2014-05-02,208.600006,210.91000400000001,0.011074
968,2014-05-05,209.479996,216.61000099999998,0.034037
969,2014-05-06,216.600006,207.279999,-0.043029
970,2014-05-07,209.639999,201.350006,-0.039544
971,2014-05-08,182.0,178.58999599999999,-0.018736
972,2014-05-09,179.860001,182.259995,0.013344
973,2014-05-12,183.869995,184.669998,0.004351
974,2014-05-13,183.759995,190.16000400000001,0.034828
975,2014-05-14,188.949997,190.619995,0.008838
976,2014-05-15,189.979996,188.58999599999999,-0.007317
977,2014-05-16,188.949997,191.559998,0.013813
978,2014-05-19,190.720001,196.08999599999999,0.028156
979,2014-05-20,196.940002,195.300003,-0.008327
980,2014-05-21,196.179993,199.449997,0.016668
981,2014-05-22,200.350006,204.880005,0.02261
982,2014-05-23,204.529999,207.300003,0.013543
983,2014-05-27,208.520004,211.559998,0.014579
984,2014-05-28,210.020004,210.24000499999997,0.001048
985,2014-05-29,210.57000699999998,210.24000499999997,-0.001567
986,2014-05-30,210.30000299999998,207.770004,-0.01203
987,2014-06-02,207.330002,204.699997,-0.012685
988,2014-06-03,203.490005,204.940002,0.007126
989,2014-06-04,204.350006,203.990005,-0.001762
990,2014-06-05,204.470001,206.899994,0.011884
991,2014-06-06,209.75,208.169998,-0.007533
992,2014-06-09,207.949997,205.309998,-0.012695
993,2014-06-10,204.429993,202.300003,-0.010419
994,2014-06-11,201.5,204.470001,0.014739
995,2014-06-12,205.100006,203.520004,-0.007704
996,2014-06-13,204.779999,206.419998,0.008009
997,2014-06-16,206.759995,224.61000099999998,0.086332
998,2014-06-17,224.11000099999998,231.669998,0.033733
999,2014-06-18,231.5,227.11999500000002,-0.01892
1000,2014-06-19,228.88000499999998,227.789993,-0.004762
1001,2014-06-20,228.520004,229.58999599999999,0.004682
1002,2014-06-23,229.50999500000003,237.22000099999997,0.033593
1003,2014-06-24,238.97000099999997,232.5,-0.027075
1004,2014-06-25,233.05000299999998,236.88999900000002,0.016477
1005,2014-06-26,237.169998,235.600006,-0.00662
1006,2014-06-27,234.690002,239.059998,0.01862
1007,2014-06-30,239.55000299999998,240.059998,0.002129
1008,2014-07-01,242.460007,239.72000099999997,-0.011301
1009,2014-07-02,240.66000400000001,229.42999300000002,-0.046663
1010,2014-07-03,231.289993,229.25,-0.00882
1011,2014-07-07,227.5,222.66000400000001,-0.021275
1012,2014-07-08,218.649994,219.07000699999998,0.001921
1013,2014-07-09,221.270004,223.059998,0.00809
1014,2014-07-10,217.17999300000002,219.460007,0.010498
1015,2014-07-11,220.61000099999998,218.13000499999998,-0.011242
1016,2014-07-14,219.99000499999997,226.69999700000002,0.030501
1017,2014-07-15,226.729996,219.580002,-0.031535
1018,2014-07-16,221.82000699999998,217.16000400000001,-0.021008
1019,2014-07-17,216.16000400000001,215.399994,-0.003516
1020,2014-07-18,215.94999700000002,220.020004,0.018847
1021,2014-07-21,217.25,220.539993,0.015144
1022,2014-07-22,222.190002,219.580002,-0.011747
1023,2014-07-23,220.00999500000003,222.49000499999997,0.011272
1024,2014-07-24,223.25,223.539993,0.001299
1025,2014-07-25,222.72000099999997,223.57000699999998,0.003816
1026,2014-07-28,224.25,224.82000699999998,0.002542
1027,2014-07-29,226.61000099999998,225.00999500000003,-0.007061
1028,2014-07-30,221.919998,228.919998,0.031543
1029,2014-07-31,229.25999500000003,223.30000299999998,-0.025997
1030,2014-08-01,226.08999599999999,233.270004,0.031757
1031,2014-08-04,234.38000499999998,238.520004,0.017664
1032,2014-08-05,237.47000099999997,238.49000499999997,0.004295
1033,2014-08-06,238.899994,248.92999300000002,0.041984
1034,2014-08-07,250.11999500000002,252.38999900000002,0.009076
1035,2014-08-08,251.16000400000001,248.13000499999998,-0.012064
1036,2014-08-11,255.479996,259.320007,0.015031
1037,2014-08-12,258.079987,259.959991,0.007285
1038,2014-08-13,262.01001,260.309998,-0.006488
1039,2014-08-14,262.48999,261.380005,-0.004229
1040,2014-08-15,261.480011,262.01001,0.002027
1041,2014-08-18,263.25,259.940002,-0.012574
1042,2014-08-19,258.869995,256.76001,-0.008151
1043,2014-08-20,254.669998,255.710007,0.004084
1044,2014-08-21,256.519989,254.33999599999999,-0.008498
1045,2014-08-22,254.539993,256.77999900000003,0.0088
1046,2014-08-25,258.190002,262.549988,0.016887
1047,2014-08-26,264.980011,261.73999,-0.012227
1048,2014-08-27,263.5,263.25,-0.000949
1049,2014-08-28,261.890015,263.859985,0.007522
1050,2014-08-29,268.700012,269.700012,0.003722
1051,2014-09-02,275.5,284.119995,0.031289
1052,2014-09-03,287.670013,281.190002,-0.022526
1053,2014-09-04,284.01001,286.040009,0.007148
1054,2014-09-05,282.549988,277.390015,-0.018262
1055,2014-09-08,277.619995,282.109985,0.016173
1056,2014-09-09,282.98999,278.480011,-0.015937
1057,2014-09-10,279.5,281.100006,0.005725
1058,2014-09-11,280.459991,280.309998,-0.000535
1059,2014-09-12,280.5,279.200012,-0.004635
1060,2014-09-15,274.369995,253.86000099999998,-0.074753
1061,2014-09-16,255.149994,260.73999,0.021909
1062,2014-09-17,262.410004,261.380005,-0.003925
1063,2014-09-18,263.359985,263.820007,0.001747
1064,2014-09-19,257.98999,259.320007,0.005155
1065,2014-09-22,255.0,250.02999900000003,-0.01949
1066,2014-09-23,245.22000099999997,250.41000400000001,0.021165
1067,2014-09-24,251.11999500000002,252.13999900000002,0.004062
1068,2014-09-25,252.520004,246.94999700000002,-0.022058
1069,2014-09-26,248.25,246.600006,-0.006647
1070,2014-09-29,244.0,245.25999500000003,0.005164
1071,2014-09-30,246.919998,242.67999300000002,-0.017172
1072,2014-10-01,242.19999700000002,240.24000499999997,-0.008092
1073,2014-10-02,250.19999700000002,251.419998,0.004876
1074,2014-10-03,253.059998,255.210007,0.008496
1075,2014-10-06,259.130005,260.619995,0.00575
1076,2014-10-07,258.52999900000003,259.570007,0.004023
1077,2014-10-08,260.100006,259.27999900000003,-0.003153
1078,2014-10-09,262.25,257.01001,-0.019981
1079,2014-10-10,244.63999900000002,236.91000400000001,-0.031597
1080,2014-10-13,238.57000699999998,224.58999599999999,-0.058599
1081,2014-10-14,228.25,227.059998,-0.005214
1082,2014-10-15,220.0,229.69999700000002,0.044091
1083,2014-10-16,219.72000099999997,226.350006,0.030175
1084,2014-10-17,233.38000499999998,227.479996,-0.025281
1085,2014-10-20,226.72000099999997,230.47000099999997,0.01654
1086,2014-10-21,234.270004,235.33999599999999,0.004567
1087,2014-10-22,233.190002,231.100006,-0.008963
1088,2014-10-23,234.66000400000001,235.289993,0.002685
1089,2014-10-24,236.270004,235.24000499999997,-0.004359
1090,2014-10-27,234.25,221.669998,-0.053703
1091,2014-10-28,229.600006,242.770004,0.057361
1092,2014-10-29,241.13000499999998,238.100006,-0.012566
1093,2014-10-30,238.13999900000002,238.66000400000001,0.002184
1094,2014-10-31,242.50999500000003,241.69999700000002,-0.00334
1095,2014-11-03,243.0,242.58999599999999,-0.001687
1096,2014-11-04,240.49000499999997,238.92999300000002,-0.006487
1097,2014-11-05,241.0,230.97000099999997,-0.041618
1098,2014-11-06,234.49000499999997,241.22000099999997,0.028701
1099,2014-11-07,242.190002,240.19999700000002,-0.008217
1100,2014-11-10,239.11000099999998,241.92999300000002,0.011794
1101,2014-11-11,242.55000299999998,251.080002,0.035168
1102,2014-11-12,249.72000099999997,249.100006,-0.002483
1103,2014-11-13,250.61999500000002,251.69999700000002,0.004309
1104,2014-11-14,250.0,258.679993,0.03472
1105,2014-11-17,257.48999,253.979996,-0.013632
1106,2014-11-18,255.86000099999998,257.700012,0.007191
1107,2014-11-19,250.61000099999998,247.74000499999997,-0.011452
1108,2014-11-20,247.94999700000002,248.710007,0.003065
1109,2014-11-21,252.210007,242.77999900000003,-0.03739
1110,2014-11-24,245.19999700000002,246.72000099999997,0.006199
